Expression	Value	Location	Type	
Xnormal	Error (col 1): Unknown or ambiguous symbol. Xnormal			
ADC_buffer1	<array>	0x20000000	uint16_t[3000]	
[2692]	93	0x20001508	uint16_t	
[2693]	118	0x2000150A	uint16_t	
[2694]	160	0x2000150C	uint16_t	
[2695]	123	0x2000150E	uint16_t	
[2696]	155	0x20001510	uint16_t	
[2697]	123	0x20001512	uint16_t	
[2698]	155	0x20001514	uint16_t	
[2699]	123	0x20001516	uint16_t	
[2700]	155	0x20001518	uint16_t	
[2701]	123	0x2000151A	uint16_t	
[2702]	155	0x2000151C	uint16_t	
[2703]	123	0x2000151E	uint16_t	
[2704]	155	0x20001520	uint16_t	
[2705]	123	0x20001522	uint16_t	
[2706]	155	0x20001524	uint16_t	
[2707]	123	0x20001526	uint16_t	
[2708]	156	0x20001528	uint16_t	
[2709]	126	0x2000152A	uint16_t	
[2710]	171	0x2000152C	uint16_t	
[2711]	147	0x2000152E	uint16_t	
[2712]	111	0x20001530	uint16_t	
[2713]	152	0x20001532	uint16_t	
[2714]	111	0x20001534	uint16_t	
[2715]	152	0x20001536	uint16_t	
[2716]	112	0x20001538	uint16_t	
[2717]	131	0x2000153A	uint16_t	
[2718]	88	0x2000153C	uint16_t	
[2719]	96	0x2000153E	uint16_t	
[2720]	106	0x20001540	uint16_t	
[2721]	128	0x20001542	uint16_t	
[2722]	76	0x20001544	uint16_t	
[2723]	87	0x20001546	uint16_t	
[2724]	115	0x20001548	uint16_t	
[2725]	144	0x2000154A	uint16_t	
[2726]	100	0x2000154C	uint16_t	
[2727]	122	0x2000154E	uint16_t	
[2728]	151	0x20001550	uint16_t	
[2729]	132	0x20001552	uint16_t	
[2730]	91	0x20001554	uint16_t	
[2731]	107	0x20001556	uint16_t	
[2732]	131	0x20001558	uint16_t	
[2733]	88	0x2000155A	uint16_t	
[2734]	96	0x2000155C	uint16_t	
[2735]	107	0x2000155E	uint16_t	
[2736]	132	0x20001560	uint16_t	
[2737]	91	0x20001562	uint16_t	
[2738]	106	0x20001564	uint16_t	
[2739]	128	0x20001566	uint16_t	
[2740]	76	0x20001568	uint16_t	
[2741]	87	0x2000156A	uint16_t	
[2742]	116	0x2000156C	uint16_t	
[2743]	147	0x2000156E	uint16_t	
[2744]	111	0x20001570	uint16_t	
[2745]	152	0x20001572	uint16_t	
[2746]	111	0x20001574	uint16_t	
[2747]	152	0x20001576	uint16_t	
[2748]	111	0x20001578	uint16_t	
[2749]	153	0x2000157A	uint16_t	
[2750]	114	0x2000157C	uint16_t	
[2751]	139	0x2000157E	uint16_t	
[2752]	100	0x20001580	uint16_t	
[2753]	122	0x20001582	uint16_t	
[2754]	150	0x20001584	uint16_t	
[2755]	128	0x20001586	uint16_t	
[2756]	76	0x20001588	uint16_t	
[2757]	87	0x2000158A	uint16_t	
[2758]	116	0x2000158C	uint16_t	
[2759]	147	0x2000158E	uint16_t	
[2760]	112	0x20001590	uint16_t	
[2761]	131	0x20001592	uint16_t	
[2762]	88	0x20001594	uint16_t	
[2763]	96	0x20001596	uint16_t	
[2764]	107	0x20001598	uint16_t	
[2765]	131	0x2000159A	uint16_t	
[2766]	88	0x2000159C	uint16_t	
[2767]	97	0x2000159E	uint16_t	
[2768]	110	0x200015A0	uint16_t	
[2769]	147	0x200015A2	uint16_t	
[2770]	112	0x200015A4	uint16_t	
[2771]	131	0x200015A6	uint16_t	
[2772]	88	0x200015A8	uint16_t	
[2773]	96	0x200015AA	uint16_t	
[2774]	107	0x200015AC	uint16_t	
[2775]	131	0x200015AE	uint16_t	
[2776]	88	0x200015B0	uint16_t	
[2777]	96	0x200015B2	uint16_t	
[2778]	107	0x200015B4	uint16_t	
[2779]	131	0x200015B6	uint16_t	
[2780]	88	0x200015B8	uint16_t	
[2781]	96	0x200015BA	uint16_t	
[2782]	107	0x200015BC	uint16_t	
[2783]	131	0x200015BE	uint16_t	
[2784]	88	0x200015C0	uint16_t	
[2785]	96	0x200015C2	uint16_t	
[2786]	107	0x200015C4	uint16_t	
[2787]	131	0x200015C6	uint16_t	
[2788]	88	0x200015C8	uint16_t	
[2789]	96	0x200015CA	uint16_t	
[2790]	106	0x200015CC	uint16_t	
[2791]	128	0x200015CE	uint16_t	
[2792]	76	0x200015D0	uint16_t	
[2793]	87	0x200015D2	uint16_t	
[2794]	115	0x200015D4	uint16_t	
[2795]	144	0x200015D6	uint16_t	
[2796]	100	0x200015D8	uint16_t	
[2797]	122	0x200015DA	uint16_t	
[2798]	151	0x200015DC	uint16_t	
[2799]	132	0x200015DE	uint16_t	
[2800]	92	0x200015E0	uint16_t	
[2801]	110	0x200015E2	uint16_t	
[2802]	147	0x200015E4	uint16_t	
[2803]	111	0x200015E6	uint16_t	
[2804]	152	0x200015E8	uint16_t	
[2805]	111	0x200015EA	uint16_t	
[2806]	152	0x200015EC	uint16_t	
[2807]	111	0x200015EE	uint16_t	
[2808]	152	0x200015F0	uint16_t	
[2809]	112	0x200015F2	uint16_t	
[2810]	131	0x200015F4	uint16_t	
[2811]	88	0x200015F6	uint16_t	
[2812]	96	0x200015F8	uint16_t	
[2813]	108	0x200015FA	uint16_t	
[2814]	134	0x200015FC	uint16_t	
[2815]	103	0x200015FE	uint16_t	
[2816]	140	0x20001600	uint16_t	
[2817]	103	0x20001602	uint16_t	
[2818]	139	0x20001604	uint16_t	
[2819]	101	0x20001606	uint16_t	
[2820]	130	0x20001608	uint16_t	
[2821]	83	0x2000160A	uint16_t	
[2822]	96	0x2000160C	uint16_t	
[2823]	107	0x2000160E	uint16_t	
[2824]	131	0x20001610	uint16_t	
[2825]	89	0x20001612	uint16_t	
[2826]	99	0x20001614	uint16_t	
[2827]	119	0x20001616	uint16_t	
[2828]	165	0x20001618	uint16_t	
[2829]	144	0x2000161A	uint16_t	
[2830]	101	0x2000161C	uint16_t	
[2831]	130	0x2000161E	uint16_t	
[2832]	83	0x20001620	uint16_t	
[2833]	96	0x20001622	uint16_t	
[2834]	107	0x20001624	uint16_t	
[2835]	132	0x20001626	uint16_t	
[2836]	90	0x20001628	uint16_t	
[2837]	104	0x2000162A	uint16_t	
[2838]	118	0x2000162C	uint16_t	
[2839]	160	0x2000162E	uint16_t	
[2840]	122	0x20001630	uint16_t	
[2841]	150	0x20001632	uint16_t	
[2842]	128	0x20001634	uint16_t	
[2843]	77	0x20001636	uint16_t	
[2844]	95	0x20001638	uint16_t	
[2845]	128	0x2000163A	uint16_t	
[2846]	76	0x2000163C	uint16_t	
[2847]	88	0x2000163E	uint16_t	
[2848]	96	0x20001640	uint16_t	
[2849]	107	0x20001642	uint16_t	
[2850]	130	0x20001644	uint16_t	
[2851]	84	0x20001646	uint16_t	
[2852]	99	0x20001648	uint16_t	
[2853]	119	0x2000164A	uint16_t	
[2854]	164	0x2000164C	uint16_t	
[2855]	138	0x2000164E	uint16_t	
[2856]	96	0x20001650	uint16_t	
[2857]	107	0x20001652	uint16_t	
[2858]	131	0x20001654	uint16_t	
[2859]	89	0x20001656	uint16_t	
[2860]	98	0x20001658	uint16_t	
[2861]	115	0x2000165A	uint16_t	
[2862]	143	0x2000165C	uint16_t	
[2863]	120	0x2000165E	uint16_t	
[2864]	144	0x20001660	uint16_t	
[2865]	99	0x20001662	uint16_t	
[2866]	119	0x20001664	uint16_t	
[2867]	164	0x20001666	uint16_t	
[2868]	138	0x20001668	uint16_t	
[2869]	96	0x2000166A	uint16_t	
[2870]	107	0x2000166C	uint16_t	
[2871]	131	0x2000166E	uint16_t	
[2872]	88	0x20001670	uint16_t	
[2873]	96	0x20001672	uint16_t	
[2874]	107	0x20001674	uint16_t	
[2875]	131	0x20001676	uint16_t	
[2876]	88	0x20001678	uint16_t	
[2877]	96	0x2000167A	uint16_t	
[2878]	107	0x2000167C	uint16_t	
[2879]	131	0x2000167E	uint16_t	
[2880]	88	0x20001680	uint16_t	
[2881]	96	0x20001682	uint16_t	
[2882]	107	0x20001684	uint16_t	
[2883]	131	0x20001686	uint16_t	
[2884]	88	0x20001688	uint16_t	
[2885]	96	0x2000168A	uint16_t	
[2886]	107	0x2000168C	uint16_t	
[2887]	131	0x2000168E	uint16_t	
[2888]	88	0x20001690	uint16_t	
[2889]	95	0x20001692	uint16_t	
[2890]	128	0x20001694	uint16_t	
[2891]	77	0x20001696	uint16_t	
[2892]	94	0x20001698	uint16_t	
[2893]	123	0x2000169A	uint16_t	
[2894]	156	0x2000169C	uint16_t	
[2895]	125	0x2000169E	uint16_t	
[2896]	166	0x200016A0	uint16_t	
[2897]	151	0x200016A2	uint16_t	
[2898]	132	0x200016A4	uint16_t	
[2899]	91	0x200016A6	uint16_t	
[2900]	108	0x200016A8	uint16_t	
[2901]	134	0x200016AA	uint16_t	
[2902]	104	0x200016AC	uint16_t	
[2903]	119	0x200016AE	uint16_t	
[2904]	164	0x200016B0	uint16_t	
[2905]	138	0x200016B2	uint16_t	
[2906]	96	0x200016B4	uint16_t	
[2907]	106	0x200016B6	uint16_t	
[2908]	128	0x200016B8	uint16_t	
[2909]	76	0x200016BA	uint16_t	
[2910]	87	0x200016BC	uint16_t	
[2911]	116	0x200016BE	uint16_t	
[2912]	146	0x200016C0	uint16_t	
[2913]	107	0x200016C2	uint16_t	
[2914]	131	0x200016C4	uint16_t	
[2915]	88	0x200016C6	uint16_t	
[2916]	96	0x200016C8	uint16_t	
[2917]	108	0x200016CA	uint16_t	
[2918]	134	0x200016CC	uint16_t	
[2919]	104	0x200016CE	uint16_t	
[2920]	119	0x200016D0	uint16_t	
[2921]	163	0x200016D2	uint16_t	
[2922]	135	0x200016D4	uint16_t	
[2923]	108	0x200016D6	uint16_t	
[2924]	135	0x200016D8	uint16_t	
[2925]	108	0x200016DA	uint16_t	
[2926]	135	0x200016DC	uint16_t	
[2927]	108	0x200016DE	uint16_t	
[2928]	135	0x200016E0	uint16_t	
[2929]	108	0x200016E2	uint16_t	
[2930]	134	0x200016E4	uint16_t	
[2931]	104	0x200016E6	uint16_t	
[2932]	119	0x200016E8	uint16_t	
[2933]	163	0x200016EA	uint16_t	
[2934]	136	0x200016EC	uint16_t	
[2935]	88	0x200016EE	uint16_t	
[2936]	96	0x200016F0	uint16_t	
[2937]	106	0x200016F2	uint16_t	
[2938]	128	0x200016F4	uint16_t	
[2939]	77	0x200016F6	uint16_t	
[2940]	93	0x200016F8	uint16_t	
[2941]	118	0x200016FA	uint16_t	
[2942]	160	0x200016FC	uint16_t	
[2943]	122	0x200016FE	uint16_t	
[2944]	151	0x20001700	uint16_t	
[2945]	132	0x20001702	uint16_t	
[2946]	91	0x20001704	uint16_t	
[2947]	107	0x20001706	uint16_t	
[2948]	131	0x20001708	uint16_t	
[2949]	88	0x2000170A	uint16_t	
[2950]	96	0x2000170C	uint16_t	
[2951]	107	0x2000170E	uint16_t	
[2952]	131	0x20001710	uint16_t	
[2953]	88	0x20001712	uint16_t	
[2954]	96	0x20001714	uint16_t	
[2955]	107	0x20001716	uint16_t	
[2956]	131	0x20001718	uint16_t	
[2957]	88	0x2000171A	uint16_t	
[2958]	95	0x2000171C	uint16_t	
[2959]	129	0x2000171E	uint16_t	
[2960]	80	0x20001720	uint16_t	
[2961]	84	0x20001722	uint16_t	
[2962]	98	0x20001724	uint16_t	
[2963]	115	0x20001726	uint16_t	
[2964]	143	0x20001728	uint16_t	
[2965]	119	0x2000172A	uint16_t	
[2966]	164	0x2000172C	uint16_t	
[2967]	138	0x2000172E	uint16_t	
[2968]	96	0x20001730	uint16_t	
[2969]	106	0x20001732	uint16_t	
[2970]	128	0x20001734	uint16_t	
[2971]	77	0x20001736	uint16_t	
[2972]	94	0x20001738	uint16_t	
[2973]	123	0x2000173A	uint16_t	
[2974]	155	0x2000173C	uint16_t	
[2975]	122	0x2000173E	uint16_t	
[2976]	150	0x20001740	uint16_t	
[2977]	128	0x20001742	uint16_t	
[2978]	77	0x20001744	uint16_t	
[2979]	94	0x20001746	uint16_t	
[2980]	123	0x20001748	uint16_t	
[2981]	155	0x2000174A	uint16_t	
[2982]	122	0x2000174C	uint16_t	
[2983]	151	0x2000174E	uint16_t	
[2984]	132	0x20001750	uint16_t	
[2985]	91	0x20001752	uint16_t	
[2986]	107	0x20001754	uint16_t	
[2987]	132	0x20001756	uint16_t	
[2988]	91	0x20001758	uint16_t	
[2989]	107	0x2000175A	uint16_t	
[2990]	131	0x2000175C	uint16_t	
[2991]	88	0x2000175E	uint16_t	
[2992]	96	0x20001760	uint16_t	
[2993]	107	0x20001762	uint16_t	
[2994]	130	0x20001764	uint16_t	
[2995]	85	0x20001766	uint16_t	
[2996]	106	0x20001768	uint16_t	
[2997]	126	0x2000176A	uint16_t	
[2998]	171	0x2000176C	uint16_t	
[2999]	147	0x2000176E	uint16_t	
