Expression	Value	Location	Type	
sinus	Error (col 1): Unknown or ambiguous symbol. sinus			
GPIOB_DATA	Error (col 1): Unknown or ambiguous symbol. GPIOB_DATA			
DATA	Error (col 1): Unknown or ambiguous symbol. DATA			
tempc	Error (col 1): Unknown or ambiguous symbol. tempc			
adc_buffer	<array>	0x20000000	uint16_t[3000]	
[2535]	1229	0x200013CE	uint16_t	
[2536]	1247	0x200013D0	uint16_t	
[2537]	1254	0x200013D2	uint16_t	
[2538]	1285	0x200013D4	uint16_t	
[2539]	1272	0x200013D6	uint16_t	
[2540]	1262	0x200013D8	uint16_t	
[2541]	1237	0x200013DA	uint16_t	
[2542]	1232	0x200013DC	uint16_t	
[2543]	1235	0x200013DE	uint16_t	
[2544]	1251	0x200013E0	uint16_t	
[2545]	1265	0x200013E2	uint16_t	
[2546]	1287	0x200013E4	uint16_t	
[2547]	1270	0x200013E6	uint16_t	
[2548]	1252	0x200013E8	uint16_t	
[2549]	1235	0x200013EA	uint16_t	
[2550]	1223	0x200013EC	uint16_t	
[2551]	1226	0x200013EE	uint16_t	
[2552]	1252	0x200013F0	uint16_t	
[2553]	1270	0x200013F2	uint16_t	
[2554]	1286	0x200013F4	uint16_t	
[2555]	1269	0x200013F6	uint16_t	
[2556]	1247	0x200013F8	uint16_t	
[2557]	1209	0x200013FA	uint16_t	
[2558]	1198	0x200013FC	uint16_t	
[2559]	1228	0x200013FE	uint16_t	
[2560]	1277	0x20001400	uint16_t	
[2561]	1306	0x20001402	uint16_t	
[2562]	1308	0x20001404	uint16_t	
[2563]	1263	0x20001406	uint16_t	
[2564]	1226	0x20001408	uint16_t	
[2565]	1189	0x2000140A	uint16_t	
[2566]	1197	0x2000140C	uint16_t	
[2567]	1250	0x2000140E	uint16_t	
[2568]	1303	0x20001410	uint16_t	
[2569]	1323	0x20001412	uint16_t	
[2570]	1298	0x20001414	uint16_t	
[2571]	1252	0x20001416	uint16_t	
[2572]	1197	0x20001418	uint16_t	
[2573]	1187	0x2000141A	uint16_t	
[2574]	1208	0x2000141C	uint16_t	
[2575]	1273	0x2000141E	uint16_t	
[2576]	1322	0x20001420	uint16_t	
[2577]	1319	0x20001422	uint16_t	
[2578]	1279	0x20001424	uint16_t	
[2579]	1220	0x20001426	uint16_t	
[2580]	1184	0x20001428	uint16_t	
[2581]	1196	0x2000142A	uint16_t	
[2582]	1252	0x2000142C	uint16_t	
[2583]	1297	0x2000142E	uint16_t	
[2584]	1306	0x20001430	uint16_t	
[2585]	1292	0x20001432	uint16_t	
[2586]	1244	0x20001434	uint16_t	
[2587]	1208	0x20001436	uint16_t	
[2588]	1197	0x20001438	uint16_t	
[2589]	1227	0x2000143A	uint16_t	
[2590]	1273	0x2000143C	uint16_t	
[2591]	1293	0x2000143E	uint16_t	
[2592]	1289	0x20001440	uint16_t	
[2593]	1262	0x20001442	uint16_t	
[2594]	1221	0x20001444	uint16_t	
[2595]	1204	0x20001446	uint16_t	
[2596]	1225	0x20001448	uint16_t	
[2597]	1256	0x2000144A	uint16_t	
[2598]	1288	0x2000144C	uint16_t	
[2599]	1288	0x2000144E	uint16_t	
[2600]	1267	0x20001450	uint16_t	
[2601]	1250	0x20001452	uint16_t	
[2602]	1229	0x20001454	uint16_t	
[2603]	1220	0x20001456	uint16_t	
[2604]	1231	0x20001458	uint16_t	
[2605]	1268	0x2000145A	uint16_t	
[2606]	1272	0x2000145C	uint16_t	
[2607]	1277	0x2000145E	uint16_t	
[2608]	1262	0x20001460	uint16_t	
[2609]	1243	0x20001462	uint16_t	
[2610]	1226	0x20001464	uint16_t	
[2611]	1229	0x20001466	uint16_t	
[2612]	1253	0x20001468	uint16_t	
[2613]	1267	0x2000146A	uint16_t	
[2614]	1277	0x2000146C	uint16_t	
[2615]	1269	0x2000146E	uint16_t	
[2616]	1250	0x20001470	uint16_t	
[2617]	1231	0x20001472	uint16_t	
[2618]	1224	0x20001474	uint16_t	
[2619]	1239	0x20001476	uint16_t	
[2620]	1262	0x20001478	uint16_t	
[2621]	1272	0x2000147A	uint16_t	
[2622]	1263	0x2000147C	uint16_t	
[2623]	1248	0x2000147E	uint16_t	
[2624]	1240	0x20001480	uint16_t	
[2625]	1230	0x20001482	uint16_t	
[2626]	1238	0x20001484	uint16_t	
[2627]	1251	0x20001486	uint16_t	
[2628]	1266	0x20001488	uint16_t	
[2629]	1269	0x2000148A	uint16_t	
[2630]	1261	0x2000148C	uint16_t	
[2631]	1243	0x2000148E	uint16_t	
[2632]	1239	0x20001490	uint16_t	
[2633]	1241	0x20001492	uint16_t	
[2634]	1248	0x20001494	uint16_t	
[2635]	1253	0x20001496	uint16_t	
[2636]	1269	0x20001498	uint16_t	
[2637]	1269	0x2000149A	uint16_t	
[2638]	1263	0x2000149C	uint16_t	
[2639]	1244	0x2000149E	uint16_t	
[2640]	1231	0x200014A0	uint16_t	
[2641]	1237	0x200014A2	uint16_t	
[2642]	1246	0x200014A4	uint16_t	
[2643]	1248	0x200014A6	uint16_t	
[2644]	1255	0x200014A8	uint16_t	
[2645]	1260	0x200014AA	uint16_t	
[2646]	1253	0x200014AC	uint16_t	
[2647]	1244	0x200014AE	uint16_t	
[2648]	1240	0x200014B0	uint16_t	
[2649]	1241	0x200014B2	uint16_t	
[2650]	1246	0x200014B4	uint16_t	
[2651]	1248	0x200014B6	uint16_t	
[2652]	1261	0x200014B8	uint16_t	
[2653]	1260	0x200014BA	uint16_t	
[2654]	1263	0x200014BC	uint16_t	
[2655]	1244	0x200014BE	uint16_t	
[2656]	1241	0x200014C0	uint16_t	
[2657]	1247	0x200014C2	uint16_t	
[2658]	1259	0x200014C4	uint16_t	
[2659]	1266	0x200014C6	uint16_t	
[2660]	1266	0x200014C8	uint16_t	
[2661]	1255	0x200014CA	uint16_t	
[2662]	1247	0x200014CC	uint16_t	
[2663]	1252	0x200014CE	uint16_t	
[2664]	1241	0x200014D0	uint16_t	
[2665]	1252	0x200014D2	uint16_t	
[2666]	1250	0x200014D4	uint16_t	
[2667]	1253	0x200014D6	uint16_t	
[2668]	1249	0x200014D8	uint16_t	
[2669]	1254	0x200014DA	uint16_t	
[2670]	1239	0x200014DC	uint16_t	
[2671]	1257	0x200014DE	uint16_t	
[2672]	1257	0x200014E0	uint16_t	
[2673]	1261	0x200014E2	uint16_t	
[2674]	1244	0x200014E4	uint16_t	
[2675]	1248	0x200014E6	uint16_t	
[2676]	1255	0x200014E8	uint16_t	
[2677]	1257	0x200014EA	uint16_t	
[2678]	1252	0x200014EC	uint16_t	
[2679]	1260	0x200014EE	uint16_t	
[2680]	1256	0x200014F0	uint16_t	
[2681]	1247	0x200014F2	uint16_t	
[2682]	1236	0x200014F4	uint16_t	
[2683]	1242	0x200014F6	uint16_t	
[2684]	1243	0x200014F8	uint16_t	
[2685]	1256	0x200014FA	uint16_t	
[2686]	1262	0x200014FC	uint16_t	
[2687]	1262	0x200014FE	uint16_t	
[2688]	1256	0x20001500	uint16_t	
[2689]	1243	0x20001502	uint16_t	
[2690]	1239	0x20001504	uint16_t	
[2691]	1235	0x20001506	uint16_t	
[2692]	1253	0x20001508	uint16_t	
[2693]	1266	0x2000150A	uint16_t	
[2694]	1277	0x2000150C	uint16_t	
[2695]	1268	0x2000150E	uint16_t	
[2696]	1246	0x20001510	uint16_t	
[2697]	1233	0x20001512	uint16_t	
[2698]	1211	0x20001514	uint16_t	
[2699]	1242	0x20001516	uint16_t	
[2700]	1249	0x20001518	uint16_t	
[2701]	1273	0x2000151A	uint16_t	
[2702]	1290	0x2000151C	uint16_t	
[2703]	1262	0x2000151E	uint16_t	
[2704]	1238	0x20001520	uint16_t	
[2705]	1214	0x20001522	uint16_t	
[2706]	1222	0x20001524	uint16_t	
[2707]	1242	0x20001526	uint16_t	
[2708]	1282	0x20001528	uint16_t	
[2709]	1294	0x2000152A	uint16_t	
[2710]	1287	0x2000152C	uint16_t	
[2711]	1244	0x2000152E	uint16_t	
[2712]	1223	0x20001530	uint16_t	
[2713]	1204	0x20001532	uint16_t	
[2714]	1226	0x20001534	uint16_t	
[2715]	1259	0x20001536	uint16_t	
[2716]	1291	0x20001538	uint16_t	
[2717]	1294	0x2000153A	uint16_t	
[2718]	1275	0x2000153C	uint16_t	
[2719]	1237	0x2000153E	uint16_t	
[2720]	1173	0x20001540	uint16_t	
[2721]	1208	0x20001542	uint16_t	
[2722]	1239	0x20001544	uint16_t	
[2723]	1278	0x20001546	uint16_t	
[2724]	1289	0x20001548	uint16_t	
[2725]	1276	0x2000154A	uint16_t	
[2726]	1242	0x2000154C	uint16_t	
[2727]	1220	0x2000154E	uint16_t	
[2728]	1209	0x20001550	uint16_t	
[2729]	1236	0x20001552	uint16_t	
[2730]	1252	0x20001554	uint16_t	
[2731]	1278	0x20001556	uint16_t	
[2732]	1276	0x20001558	uint16_t	
[2733]	1256	0x2000155A	uint16_t	
[2734]	1241	0x2000155C	uint16_t	
[2735]	1236	0x2000155E	uint16_t	
[2736]	1240	0x20001560	uint16_t	
[2737]	1261	0x20001562	uint16_t	
[2738]	1261	0x20001564	uint16_t	
[2739]	1274	0x20001566	uint16_t	
[2740]	1253	0x20001568	uint16_t	
[2741]	1249	0x2000156A	uint16_t	
[2742]	1240	0x2000156C	uint16_t	
[2743]	1248	0x2000156E	uint16_t	
[2744]	1254	0x20001570	uint16_t	
[2745]	1267	0x20001572	uint16_t	
[2746]	1254	0x20001574	uint16_t	
[2747]	1247	0x20001576	uint16_t	
[2748]	1253	0x20001578	uint16_t	
[2749]	1246	0x2000157A	uint16_t	
[2750]	1242	0x2000157C	uint16_t	
[2751]	1259	0x2000157E	uint16_t	
[2752]	1248	0x20001580	uint16_t	
[2753]	1247	0x20001582	uint16_t	
[2754]	1244	0x20001584	uint16_t	
[2755]	1245	0x20001586	uint16_t	
[2756]	1250	0x20001588	uint16_t	
[2757]	1268	0x2000158A	uint16_t	
[2758]	1273	0x2000158C	uint16_t	
[2759]	1262	0x2000158E	uint16_t	
[2760]	1248	0x20001590	uint16_t	
[2761]	1229	0x20001592	uint16_t	
[2762]	1225	0x20001594	uint16_t	
[2763]	1236	0x20001596	uint16_t	
[2764]	1248	0x20001598	uint16_t	
[2765]	1267	0x2000159A	uint16_t	
[2766]	1268	0x2000159C	uint16_t	
[2767]	1253	0x2000159E	uint16_t	
[2768]	1235	0x200015A0	uint16_t	
[2769]	1228	0x200015A2	uint16_t	
[2770]	1240	0x200015A4	uint16_t	
[2771]	1256	0x200015A6	uint16_t	
[2772]	1272	0x200015A8	uint16_t	
[2773]	1278	0x200015AA	uint16_t	
[2774]	1251	0x200015AC	uint16_t	
[2775]	1230	0x200015AE	uint16_t	
[2776]	1222	0x200015B0	uint16_t	
[2777]	1228	0x200015B2	uint16_t	
[2778]	1252	0x200015B4	uint16_t	
[2779]	1274	0x200015B6	uint16_t	
[2780]	1274	0x200015B8	uint16_t	
[2781]	1263	0x200015BA	uint16_t	
[2782]	1242	0x200015BC	uint16_t	
[2783]	1238	0x200015BE	uint16_t	
[2784]	1253	0x200015C0	uint16_t	
[2785]	1269	0x200015C2	uint16_t	
[2786]	1280	0x200015C4	uint16_t	
[2787]	1257	0x200015C6	uint16_t	
[2788]	1241	0x200015C8	uint16_t	
[2789]	1214	0x200015CA	uint16_t	
[2790]	1215	0x200015CC	uint16_t	
[2791]	1243	0x200015CE	uint16_t	
[2792]	1281	0x200015D0	uint16_t	
[2793]	1288	0x200015D2	uint16_t	
[2794]	1275	0x200015D4	uint16_t	
[2795]	1238	0x200015D6	uint16_t	
[2796]	1215	0x200015D8	uint16_t	
[2797]	1219	0x200015DA	uint16_t	
[2798]	1252	0x200015DC	uint16_t	
[2799]	1283	0x200015DE	uint16_t	
[2800]	1307	0x200015E0	uint16_t	
[2801]	1282	0x200015E2	uint16_t	
[2802]	1246	0x200015E4	uint16_t	
[2803]	1206	0x200015E6	uint16_t	
[2804]	1196	0x200015E8	uint16_t	
[2805]	1231	0x200015EA	uint16_t	
[2806]	1271	0x200015EC	uint16_t	
[2807]	1295	0x200015EE	uint16_t	
[2808]	1302	0x200015F0	uint16_t	
[2809]	1262	0x200015F2	uint16_t	
[2810]	1221	0x200015F4	uint16_t	
[2811]	1201	0x200015F6	uint16_t	
[2812]	1214	0x200015F8	uint16_t	
[2813]	1250	0x200015FA	uint16_t	
[2814]	1293	0x200015FC	uint16_t	
[2815]	1294	0x200015FE	uint16_t	
[2816]	1268	0x20001600	uint16_t	
[2817]	1233	0x20001602	uint16_t	
[2818]	1201	0x20001604	uint16_t	
[2819]	1211	0x20001606	uint16_t	
[2820]	1230	0x20001608	uint16_t	
[2821]	1277	0x2000160A	uint16_t	
[2822]	1295	0x2000160C	uint16_t	
[2823]	1292	0x2000160E	uint16_t	
[2824]	1257	0x20001610	uint16_t	
[2825]	1230	0x20001612	uint16_t	
[2826]	1217	0x20001614	uint16_t	
[2827]	1235	0x20001616	uint16_t	
[2828]	1253	0x20001618	uint16_t	
[2829]	1279	0x2000161A	uint16_t	
[2830]	1282	0x2000161C	uint16_t	
[2831]	1278	0x2000161E	uint16_t	
[2832]	1239	0x20001620	uint16_t	
[2833]	1232	0x20001622	uint16_t	
[2834]	1215	0x20001624	uint16_t	
[2835]	1235	0x20001626	uint16_t	
[2836]	1251	0x20001628	uint16_t	
[2837]	1272	0x2000162A	uint16_t	
[2838]	1280	0x2000162C	uint16_t	
[2839]	1270	0x2000162E	uint16_t	
[2840]	1239	0x20001630	uint16_t	
[2841]	1224	0x20001632	uint16_t	
[2842]	1221	0x20001634	uint16_t	
[2843]	1234	0x20001636	uint16_t	
[2844]	1256	0x20001638	uint16_t	
[2845]	1262	0x2000163A	uint16_t	
[2846]	1269	0x2000163C	uint16_t	
[2847]	1262	0x2000163E	uint16_t	
[2848]	1250	0x20001640	uint16_t	
[2849]	1232	0x20001642	uint16_t	
[2850]	1240	0x20001644	uint16_t	
[2851]	1248	0x20001646	uint16_t	
[2852]	1266	0x20001648	uint16_t	
[2853]	1274	0x2000164A	uint16_t	
[2854]	1264	0x2000164C	uint16_t	
[2855]	1255	0x2000164E	uint16_t	
[2856]	1246	0x20001650	uint16_t	
[2857]	1237	0x20001652	uint16_t	
[2858]	1246	0x20001654	uint16_t	
[2859]	1244	0x20001656	uint16_t	
[2860]	1256	0x20001658	uint16_t	
[2861]	1264	0x2000165A	uint16_t	
[2862]	1254	0x2000165C	uint16_t	
[2863]	1253	0x2000165E	uint16_t	
[2864]	1247	0x20001660	uint16_t	
[2865]	1250	0x20001662	uint16_t	
[2866]	1249	0x20001664	uint16_t	
[2867]	1247	0x20001666	uint16_t	
[2868]	1250	0x20001668	uint16_t	
[2869]	1250	0x2000166A	uint16_t	
[2870]	1250	0x2000166C	uint16_t	
[2871]	1240	0x2000166E	uint16_t	
[2872]	1247	0x20001670	uint16_t	
[2873]	1244	0x20001672	uint16_t	
[2874]	1247	0x20001674	uint16_t	
[2875]	1252	0x20001676	uint16_t	
[2876]	1255	0x20001678	uint16_t	
[2877]	1271	0x2000167A	uint16_t	
[2878]	1277	0x2000167C	uint16_t	
[2879]	1253	0x2000167E	uint16_t	
[2880]	1211	0x20001680	uint16_t	
[2881]	1194	0x20001682	uint16_t	
[2882]	1238	0x20001684	uint16_t	
[2883]	1298	0x20001686	uint16_t	
[2884]	1352	0x20001688	uint16_t	
[2885]	1329	0x2000168A	uint16_t	
[2886]	1220	0x2000168C	uint16_t	
[2887]	1123	0x2000168E	uint16_t	
[2888]	1094	0x20001690	uint16_t	
[2889]	1161	0x20001692	uint16_t	
[2890]	1324	0x20001694	uint16_t	
[2891]	1507	0x20001696	uint16_t	
[2892]	1452	0x20001698	uint16_t	
[2893]	1294	0x2000169A	uint16_t	
[2894]	1106	0x2000169C	uint16_t	
[2895]	996	0x2000169E	uint16_t	
[2896]	1046	0x200016A0	uint16_t	
[2897]	1253	0x200016A2	uint16_t	
[2898]	1538	0x200016A4	uint16_t	
[2899]	1545	0x200016A6	uint16_t	
[2900]	1434	0x200016A8	uint16_t	
[2901]	1194	0x200016AA	uint16_t	
[2902]	953	0x200016AC	uint16_t	
[2903]	930	0x200016AE	uint16_t	
[2904]	1130	0x200016B0	uint16_t	
[2905]	1442	0x200016B2	uint16_t	
[2906]	1598	0x200016B4	uint16_t	
[2907]	1546	0x200016B6	uint16_t	
[2908]	1122	0x200016B8	uint16_t	
[2909]	1042	0x200016BA	uint16_t	
[2910]	871	0x200016BC	uint16_t	
[2911]	978	0x200016BE	uint16_t	
[2912]	1272	0x200016C0	uint16_t	
[2913]	1691	0x200016C2	uint16_t	
[2914]	1604	0x200016C4	uint16_t	
[2915]	1474	0x200016C6	uint16_t	
[2916]	1116	0x200016C8	uint16_t	
[2917]	937	0x200016CA	uint16_t	
[2918]	912	0x200016CC	uint16_t	
[2919]	1117	0x200016CE	uint16_t	
[2920]	1440	0x200016D0	uint16_t	
[2921]	1599	0x200016D2	uint16_t	
[2922]	1555	0x200016D4	uint16_t	
[2923]	1137	0x200016D6	uint16_t	
[2924]	1049	0x200016D8	uint16_t	
[2925]	901	0x200016DA	uint16_t	
[2926]	990	0x200016DC	uint16_t	
[2927]	1263	0x200016DE	uint16_t	
[2928]	1678	0x200016E0	uint16_t	
[2929]	1569	0x200016E2	uint16_t	
[2930]	1457	0x200016E4	uint16_t	
[2931]	1161	0x200016E6	uint16_t	
[2932]	972	0x200016E8	uint16_t	
[2933]	951	0x200016EA	uint16_t	
[2934]	1135	0x200016EC	uint16_t	
[2935]	1404	0x200016EE	uint16_t	
[2936]	1556	0x200016F0	uint16_t	
[2937]	1471	0x200016F2	uint16_t	
[2938]	1226	0x200016F4	uint16_t	
[2939]	1095	0x200016F6	uint16_t	
[2940]	1051	0x200016F8	uint16_t	
[2941]	1133	0x200016FA	uint16_t	
[2942]	1296	0x200016FC	uint16_t	
[2943]	1402	0x200016FE	uint16_t	
[2944]	1359	0x20001700	uint16_t	
[2945]	1268	0x20001702	uint16_t	
[2946]	1193	0x20001704	uint16_t	
[2947]	1194	0x20001706	uint16_t	
[2948]	1249	0x20001708	uint16_t	
[2949]	1300	0x2000170A	uint16_t	
[2950]	1288	0x2000170C	uint16_t	
[2951]	1224	0x2000170E	uint16_t	
[2952]	1166	0x20001710	uint16_t	
[2953]	1177	0x20001712	uint16_t	
[2954]	1280	0x20001714	uint16_t	
[2955]	1395	0x20001716	uint16_t	
[2956]	1422	0x20001718	uint16_t	
[2957]	1291	0x2000171A	uint16_t	
[2958]	1119	0x2000171C	uint16_t	
[2959]	997	0x2000171E	uint16_t	
[2960]	1053	0x20001720	uint16_t	
[2961]	1280	0x20001722	uint16_t	
[2962]	1665	0x20001724	uint16_t	
[2963]	1550	0x20001726	uint16_t	
[2964]	1416	0x20001728	uint16_t	
[2965]	1146	0x2000172A	uint16_t	
[2966]	911	0x2000172C	uint16_t	
[2967]	906	0x2000172E	uint16_t	
[2968]	1160	0x20001730	uint16_t	
[2969]	1608	0x20001732	uint16_t	
[2970]	1628	0x20001734	uint16_t	
[2971]	1559	0x20001736	uint16_t	
[2972]	1055	0x20001738	uint16_t	
[2973]	956	0x2000173A	uint16_t	
[2974]	826	0x2000173C	uint16_t	
[2975]	984	0x2000173E	uint16_t	
[2976]	1343	0x20001740	uint16_t	
[2977]	1644	0x20001742	uint16_t	
[2978]	1670	0x20001744	uint16_t	
[2979]	1490	0x20001746	uint16_t	
[2980]	1043	0x20001748	uint16_t	
[2981]	836	0x2000174A	uint16_t	
[2982]	840	0x2000174C	uint16_t	
[2983]	1111	0x2000174E	uint16_t	
[2984]	1536	0x20001750	uint16_t	
[2985]	1657	0x20001752	uint16_t	
[2986]	1627	0x20001754	uint16_t	
[2987]	1261	0x20001756	uint16_t	
[2988]	999	0x20001758	uint16_t	
[2989]	815	0x2000175A	uint16_t	
[2990]	925	0x2000175C	uint16_t	
[2991]	1272	0x2000175E	uint16_t	
[2992]	1684	0x20001760	uint16_t	
[2993]	1648	0x20001762	uint16_t	
[2994]	1536	0x20001764	uint16_t	
[2995]	1046	0x20001766	uint16_t	
[2996]	909	0x20001768	uint16_t	
[2997]	821	0x2000176A	uint16_t	
[2998]	1012	0x2000176C	uint16_t	
[2999]	1390	0x2000176E	uint16_t	
adc_res	Error (col 1): Unknown or ambiguous symbol. adc_res			
NewSample	Error (col 1): Cannot take address. NewSample			
